t,y1,y2,y3,y4,y5,y6
2023-01-13 00:00:00,79.69509,96.65223,164.55254,109.68352,61.701508,45.196262
2023-01-13 01:00:00,81.12132,97.954475,167.32202,96.86827,65.62372,23.782938
2023-01-13 02:00:00,74.89925,100.44917,162.78444,85.73209,62.368683,17.636196
2023-01-13 03:00:00,84.99683,101.19152,160.79527,91.414566,65.083176,16.475693
2023-01-13 04:00:00,77.48227,103.80767,158.40656,84.56395,56.56082,26.833525
2023-01-13 05:00:00,73.48322,92.90529,163.4123,79.334274,60.480827,-0.22463945
2023-01-13 06:00:00,75.724945,103.23952,147.99359,86.963875,70.17254,34.00589
2023-01-13 07:00:00,70.574844,80.0139,157.35278,86.56817,67.01899,56.424496
2023-01-13 08:00:00,69.45831,85.790054,137.65749,79.05641,72.409355,78.690254
2023-01-13 09:00:00,62.600845,81.01747,114.14281,72.10165,71.80155,97.46257
2023-01-13 10:00:00,57.284863,88.028046,102.09275,64.46393,77.46516,120.490265
2023-01-13 11:00:00,65.51471,77.99513,79.38717,53.35592,73.45753,137.4566
2023-01-13 12:00:00,66.247375,79.97503,72.22173,43.276066,70.793915,160.59045
2023-01-13 13:00:00,58.791313,70.5635,44.19833,44.60965,62.481754,179.15001
2023-01-13 14:00:00,57.12731,75.409775,45.182224,51.292503,62.525246,176.40697
2023-01-13 15:00:00,67.01953,88.73706,61.15879,65.31968,67.75569,172.62433
2023-01-13 16:00:00,61.355,79.878334,71.996765,66.76153,55.421394,137.36324
2023-01-13 17:00:00,61.94601,74.484886,108.550545,85.79532,61.28714,103.59697
2023-01-13 18:00:00,64.722084,91.58391,121.2054,95.3282,57.208355,80.54182
2023-01-13 19:00:00,69.63342,92.425934,162.7836,102.99112,60.419468,59.936054
2023-01-13 20:00:00,68.018684,93.01377,155.68687,99.21265,59.920834,51.386005
2023-01-13 21:00:00,73.90428,86.2266,185.40611,99.43109,61.75335,30.322104
2023-01-13 22:00:00,70.879906,97.87929,169.26378,100.58027,61.726746,20.7067
2023-01-13 23:00:00,76.039665,98.529076,182.22035,98.84805,65.59543,23.730536
2023-01-14 00:00:00,67.38845,105.75228,160.73291,92.86695,63.061302,19.132805
2023-01-14 01:00:00,73.62766,103.15967,144.54817,93.23081,69.03188,41.076225
2023-01-14 02:00:00,83.71368,87.713715,145.31483,95.65037,62.995907,12.302564
2023-01-14 03:00:00,73.16601,91.17051,136.8635,86.955574,62.27444,33.185413
2023-01-14 04:00:00,77.613365,96.695335,133.55106,91.96078,64.88481,27.253431
2023-01-14 05:00:00,74.768684,92.011665,142.15338,84.75266,62.68851,35.232624
2023-01-14 06:00:00,68.94636,85.29012,147.55293,96.22575,69.92146,35.91205
2023-01-14 07:00:00,71.821106,88.38546,135.81163,87.07059,63.970707,41.9231
2023-01-14 08:00:00,65.82434,72.56218,141.36626,86.13104,66.29101,66.45765
2023-01-14 09:00:00,63.502934,83.56386,124.26144,67.60138,73.28556,100.65219
2023-01-14 10:00:00,59.086086,79.83978,87.99776,69.43903,79.18937,132.7326
2023-01-14 11:00:00,68.02049,79.55789,73.73749,60.731396,69.998116,139.34062
2023-01-14 12:00:00,59.780342,76.601364,59.693256,48.699932,70.02261,171.73177
2023-01-14 13:00:00,60.171204,74.33764,73.72859,52.87297,69.62785,172.64363
2023-01-14 14:00:00,62.38404,68.91425,69.88319,49.37821,63.4871,160.60419
2023-01-14 15:00:00,59.378654,85.830666,72.39734,67.621346,55.580086,159.10199
2023-01-14 16:00:00,59.00734,76.05775,69.806625,73.192215,59.289715,149.5616
2023-01-14 17:00:00,63.90037,81.30215,92.99003,74.77054,55.715057,105.13818
2023-01-14 18:00:00,62.555023,90.236885,111.01308,88.19847,55.973034,69.08128
2023-01-14 19:00:00,61.247208,87.15093,126.45993,97.399284,57.025078,38.57322
2023-01-14 20:00:00,69.30188,84.641975,170.51472,101.83399,61.049335,28.26505
2023-01-14 21:00:00,66.88122,89.58101,191.90472,111.20088,56.534534,30.241453
2023-01-14 22:00:00,81.38108,85.19284,162.55545,97.54739,61.672726,13.845428
2023-01-14 23:00:00,62.44721,94.81704,159.53651,101.40388,61.353558,30.462175
2023-01-15 00:00:00,73.916794,91.19157,166.24086,98.576584,61.7474,28.725195
2023-01-15 01:00:00,72.5274,88.7763,156.38873,97.88466,63.842735,28.354145
2023-01-15 02:00:00,76.19448,89.166885,155.65173,87.9728,54.21209,26.93872
2023-01-15 03:00:00,69.825935,87.122536,148.12706,84.091515,65.36956,6.7853317
2023-01-15 04:00:00,71.00396,102.10155,121.22068,85.20075,61.894127,12.663253
2023-01-15 05:00:00,67.42678,86.70926,139.55077,82.761284,61.948006,33.760555
2023-01-15 06:00:00,68.9915,93.24177,137.01083,92.25035,59.68875,11.904159
2023-01-15 07:00:00,63.479763,84.541885,132.64226,81.37387,76.87896,71.91747
2023-01-15 08:00:00,63.999893,83.3805,125.74512,84.485565,72.05175,54.861492
2023-01-15 09:00:00,65.38717,72.89941,92.186844,71.7753,73.0675,81.371506
2023-01-15 10:00:00,57.38505,66.16598,104.94892,55.552082,66.78895,90.59354
2023-01-15 11:00:00,52.119984,74.42528,103.53732,48.268986,71.33008,140.49463
2023-01-15 12:00:00,57.730618,71.06114,44.574753,47.661175,65.83893,159.6665
2023-01-15 13:00:00,60.09645,72.187,57.2408,50.17619,69.76297,161.55731
2023-01-15 14:00:00,50.833344,75.35774,40.056522,51.270607,60.702244,150.57094
2023-01-15 15:00:00,55.40284,60.353825,52.62668,52.240856,58.041786,145.5562
2023-01-15 16:00:00,51.145813,70.04436,59.94475,67.41123,50.978153,139.03369
2023-01-15 17:00:00,56.07459,77.40347,95.25533,73.73367,59.61463,92.267235
2023-01-15 18:00:00,52.939583,77.23664,121.87692,90.8682,49.329884,70.40359
2023-01-15 19:00:00,58.126034,82.911156,127.53924,95.013275,53.516876,70.98378
2023-01-15 20:00:00,57.33135,88.105225,149.64029,101.43805,61.739174,17.136335
2023-01-15 21:00:00,67.383545,82.891136,189.34288,102.66597,58.5622,28.498604
2023-01-15 22:00:00,62.021713,82.20982,182.21648,100.05793,58.29387,6.281213
2023-01-15 23:00:00,60.923283,86.12513,154.90341,91.61749,62.934444,1.8009208
2023-01-16 00:00:00,65.69925,79.518745,139.11531,92.38306,58.97627,28.922432
2023-01-16 01:00:00,65.66668,90.457886,158.96004,92.65407,61.607662,21.60778
2023-01-16 02:00:00,69.36114,83.11382,155.65794,90.377914,59.833584,17.49622
2023-01-16 03:00:00,75.056015,82.12671,128.56087,87.091576,52.76079,26.797329
2023-01-16 04:00:00,74.33993,82.01387,150.75575,83.011086,58.189934,38.385777
2023-01-16 05:00:00,63.206757,82.312614,128.66519,77.75843,53.91779,32.62494
2023-01-16 06:00:00,67.43845,86.083176,147.68774,90.40267,60.311718,23.876053
2023-01-16 07:00:00,59.0118,80.78256,129.53073,82.98177,63.940292,25.894814
2023-01-16 08:00:00,68.06587,77.60235,112.32667,63.276737,60.874218,48.92835
2023-01-16 09:00:00,57.89035,69.83906,89.27145,63.103897,64.90448,104.391045
2023-01-16 10:00:00,59.726357,79.11526,96.22926,61.222385,62.581158,120.826775
2023-01-16 11:00:00,53.181118,70.41954,51.20212,66.338974,60.380547,128.75337
2023-01-16 12:00:00,47.298836,58.438416,48.639305,43.98015,70.76272,175.14452
2023-01-16 13:00:00,49.56342,66.713196,57.69126,50.65262,57.93678,154.20312
2023-01-16 14:00:00,55.305172,70.63368,43.882664,48.910706,53.115925,154.16905
2023-01-16 15:00:00,50.622456,69.4607,55.473267,54.0047,51.883934,160.51048
2023-01-16 16:00:00,62.357677,68.4977,68.27463,68.42604,48.0029,124.98638
2023-01-16 17:00:00,48.286076,70.97884,113.40891,77.64921,52.83616,91.756355
2023-01-16 18:00:00,55.334007,74.02451,122.115685,79.43076,52.002148,74.93674
2023-01-16 19:00:00,62.871372,77.49885,137.44156,90.53716,51.349915,51.353436
2023-01-16 20:00:00,61.796776,78.61462,151.22296,96.68744,54.72512,33.464314
2023-01-16 21:00:00,61.132484,81.38499,177.73442,104.066635,59.171246,37.039524
2023-01-16 22:00:00,63.32334,89.85342,150.95801,101.002914,57.44298,12.951664
2023-01-16 23:00:00,59.255104,85.39959,156.47919,98.51703,56.48871,22.924747
