t,y1,y2,y3,y4,y5,y6
2023-01-11 09:00:00,43.70297,72.87165,1248.494,54.430305,56.70986,81.4392
2023-01-11 10:00:00,50.263298,65.4331,885.2973,34.93264,52.459366,95.91389
2023-01-11 11:00:00,47.903687,72.04651,858.08923,33.024166,57.219315,124.97667
2023-01-11 12:00:00,49.675186,67.371,759.60565,31.23339,57.8677,157.26762
2023-01-11 13:00:00,49.619728,66.637665,568.5117,19.732117,51.306396,157.78833
2023-01-11 14:00:00,30.730099,60.11078,603.62756,25.59317,44.203697,169.89801
2023-01-11 15:00:00,41.12373,66.97375,719.04114,38.249573,44.077126,135.53914
2023-01-11 16:00:00,46.962692,59.10974,968.07306,48.613914,45.060745,123.53145
2023-01-11 17:00:00,46.410965,63.444016,1224.7372,59.548553,42.003403,104.53795
2023-01-11 18:00:00,50.122726,74.5675,1434.7749,63.866188,37.34177,59.082474
2023-01-11 19:00:00,57.00663,65.67396,1555.6204,83.320946,44.511803,49.688644
2023-01-11 20:00:00,56.590523,73.904785,1475.8815,85.1042,41.76701,33.24151
2023-01-11 21:00:00,67.64542,77.29529,1742.8176,77.37669,50.038086,31.015533
2023-01-11 22:00:00,57.182228,69.81861,1701.492,83.260544,47.322227,14.081039
2023-01-11 23:00:00,55.5112,74.78455,1735.5803,83.35629,46.081207,17.31205
2023-01-12 00:00:00,56.09584,85.70369,1613.9807,79.442924,52.03276,2.5478153
2023-01-12 01:00:00,62.003,92.08461,1511.6409,80.63838,47.94439,23.438175
2023-01-12 02:00:00,64.33706,86.019394,1485.5366,67.479355,43.600674,13.570114
2023-01-12 03:00:00,63.458595,87.24087,1477.8717,70.80308,45.126343,9.897394
2023-01-12 04:00:00,62.443703,79.49406,1651.8191,66.558624,43.86519,15.321926
2023-01-12 05:00:00,61.92605,79.68315,1631.9788,81.12111,47.355446,20.101646
2023-01-12 06:00:00,55.853836,64.178024,1511.1711,66.128845,49.446167,26.433998
2023-01-12 07:00:00,49.73819,78.35083,1420.0361,66.65065,48.3506,25.973362
2023-01-12 08:00:00,54.412308,64.48136,1102.8464,59.53913,56.987694,58.907066
2023-01-12 09:00:00,52.002502,66.48542,1247.3291,51.838257,47.662865,94.74713
2023-01-12 10:00:00,45.391792,59.1931,945.5795,42.93097,55.292892,104.62673
2023-01-12 11:00:00,48.52719,70.76644,739.2445,35.159386,51.986107,117.60382
2023-01-12 12:00:00,40.60289,58.156548,454.80136,29.222565,55.21438,136.85252
2023-01-12 13:00:00,36.40834,61.34369,431.26675,28.795181,46.7286,154.0481
2023-01-12 14:00:00,43.07842,64.40589,480.73795,29.432907,41.391556,166.03336
2023-01-12 15:00:00,43.89515,62.797913,477.5027,37.546185,36.918407,148.99536
2023-01-12 16:00:00,46.631706,66.89145,646.3077,46.31375,35.496468,119.35855
2023-01-12 17:00:00,46.816017,64.299,1116.7269,60.32419,41.05212,86.157364
2023-01-12 18:00:00,40.84059,72.22432,1248.4548,78.710625,33.79032,69.10995
2023-01-12 19:00:00,51.65808,69.90697,1415.0681,74.121086,45.074265,37.80229
2023-01-12 20:00:00,43.967457,77.98775,1602.95,86.38653,34.73126,30.030941
2023-01-12 21:00:00,53.634544,69.77962,1687.5916,82.26035,35.996536,-4.797394
2023-01-12 22:00:00,52.23571,78.7266,1353.6958,80.43549,46.5448,-8.527578
2023-01-12 23:00:00,56.465942,70.26329,1816.1119,80.30541,34.835297,4.535887
2023-01-13 00:00:00,59.69509,76.65223,1625.5254,89.68352,41.701508,25.196262
2023-01-13 01:00:00,61.121323,77.954475,1653.2202,76.86827,45.62372,3.782938
2023-01-13 02:00:00,54.899246,80.44917,1607.8444,65.73209,42.368683,-2.3638039
2023-01-13 03:00:00,64.99683,81.19152,1587.9528,71.414566,45.083176,-3.5243073
2023-01-13 04:00:00,57.48227,83.80767,1564.0656,64.56395,36.56082,6.8335247
2023-01-13 05:00:00,53.483223,72.90529,1614.1229,59.334274,40.480827,-20.22464
2023-01-13 06:00:00,55.724945,83.23952,1459.9359,66.963875,50.17254,14.00589
2023-01-13 07:00:00,50.574844,60.0139,1553.5278,66.56817,47.01899,36.424496
2023-01-13 08:00:00,49.458313,65.790054,1356.5748,59.05641,52.409355,58.690254
2023-01-13 09:00:00,42.600845,61.01747,1121.4281,52.101646,51.80155,77.46257
2023-01-13 10:00:00,37.284863,68.028046,1000.9275,44.46393,57.465157,100.490265
2023-01-13 11:00:00,45.51471,57.995132,773.8717,33.35592,53.457527,117.456604
2023-01-13 12:00:00,46.247375,59.97503,702.21735,23.276066,50.793915,140.59045
2023-01-13 13:00:00,38.791313,50.5635,421.9833,24.60965,42.481754,159.15001
2023-01-13 14:00:00,37.12731,55.409775,431.82224,31.292503,42.525246,156.40697
2023-01-13 15:00:00,47.01953,68.73706,591.5879,45.31968,47.75569,152.62433
2023-01-13 16:00:00,41.355,59.878334,699.96765,46.761528,35.421394,117.363235
2023-01-13 17:00:00,41.94601,54.484886,1065.5055,65.79532,41.28714,83.59697
2023-01-13 18:00:00,44.722084,71.58391,1192.054,75.3282,37.208355,60.541817
2023-01-13 19:00:00,49.633423,72.425934,1607.8359,82.99112,40.419468,39.936054
2023-01-13 20:00:00,48.018684,73.01377,1536.8688,79.21265,39.920834,31.386005
2023-01-13 21:00:00,53.90428,66.2266,1834.0612,79.43109,41.75335,10.3221035
2023-01-13 22:00:00,50.879906,77.87929,1672.6378,80.58027,41.726746,0.7066994
2023-01-13 23:00:00,56.039665,78.529076,1802.2035,78.84805,45.59543,3.7305355
2023-01-14 00:00:00,47.38845,85.75228,1587.3291,72.86695,43.061302,-0.8671951
2023-01-14 01:00:00,53.627663,83.15967,1425.4817,73.23081,49.031883,21.076225
2023-01-14 02:00:00,63.713676,67.713715,1433.1483,75.65037,42.995907,-7.6974363
2023-01-14 03:00:00,53.166008,71.17051,1348.635,66.955574,42.27444,13.185413
2023-01-14 04:00:00,57.613365,76.695335,1315.5105,71.96078,44.88481,7.2534313
2023-01-14 05:00:00,54.768684,72.011665,1401.5338,64.75266,42.68851,15.232624
2023-01-14 06:00:00,48.946358,65.29012,1455.5293,76.22575,49.921463,15.912048
2023-01-14 07:00:00,51.821106,68.38546,1338.1163,67.07059,43.970707,21.9231
2023-01-14 08:00:00,45.82434,52.56218,1393.6626,66.13104,46.291008,46.45765
2023-01-14 09:00:00,43.502934,63.563858,1222.6144,47.60138,53.28556,80.65219
2023-01-14 10:00:00,39.086086,59.839783,859.97754,49.439034,59.18937,112.732605
2023-01-14 11:00:00,48.020493,59.55789,717.3749,40.731396,49.998116,119.34062
2023-01-14 12:00:00,39.780342,56.601364,576.93256,28.699932,50.022614,151.73177
2023-01-14 13:00:00,40.171204,54.33764,717.2859,32.87297,49.627853,152.64363
2023-01-14 14:00:00,42.38404,48.914253,678.83185,29.378208,43.4871,140.60419
2023-01-14 15:00:00,39.378654,65.830666,703.9734,47.621346,35.580086,139.10199
2023-01-14 16:00:00,39.00734,56.057747,678.0663,53.192215,39.289715,129.5616
2023-01-14 17:00:00,43.90037,61.302147,909.90027,54.77054,35.715057,85.13818
2023-01-14 18:00:00,42.555023,70.236885,1090.1307,68.19847,35.973034,49.081284
2023-01-14 19:00:00,41.247208,67.15093,1244.5994,77.399284,37.025078,18.57322
2023-01-14 20:00:00,49.30188,64.641975,1685.1472,81.83399,41.049335,8.265051
2023-01-14 21:00:00,46.881218,69.58101,1899.0472,91.20088,36.534534,10.241453
2023-01-14 22:00:00,61.38108,65.19284,1605.5544,77.54739,41.672726,-6.1545715
2023-01-14 23:00:00,42.44721,74.81704,1575.3651,81.40388,41.353558,10.462175
2023-01-15 00:00:00,53.916794,71.19157,1642.4086,78.576584,41.7474,8.725195
2023-01-15 01:00:00,52.527397,68.7763,1543.8873,77.88466,43.842735,8.354145
2023-01-15 02:00:00,56.19448,69.166885,1536.5173,67.9728,34.21209,6.9387207
2023-01-15 03:00:00,49.825935,67.122536,1461.2706,64.091515,45.36956,-13.214668
2023-01-15 04:00:00,51.00396,82.10155,1192.2068,65.20075,41.894127,-7.336747
2023-01-15 05:00:00,47.42678,66.70926,1375.5077,62.761284,41.948006,13.760555
2023-01-15 06:00:00,48.9915,73.24177,1350.1084,72.25035,39.68875,-8.095841
2023-01-15 07:00:00,43.479763,64.541885,1306.4226,61.37387,56.87896,51.917473
2023-01-15 08:00:00,43.999893,63.3805,1237.4512,64.485565,52.05175,34.861492
2023-01-15 09:00:00,45.38717,52.899406,901.8684,51.7753,53.067497,61.371506
2023-01-15 10:00:00,37.38505,46.165977,1029.4893,35.552082,46.788948,70.59354
2023-01-15 11:00:00,32.119984,54.425278,1015.3733,28.268986,51.33008,120.49463
2023-01-15 12:00:00,37.730618,51.061142,425.74753,27.661175,45.83893,139.6665
2023-01-15 13:00:00,40.09645,52.186996,552.40796,30.17619,49.76297,141.55731
2023-01-15 14:00:00,30.833344,55.357742,380.56522,31.270607,40.702244,130.57094
2023-01-15 15:00:00,35.40284,40.353825,506.26678,32.240856,38.041786,125.5562
2023-01-15 16:00:00,31.145813,50.044357,579.4475,47.411232,30.978153,119.03369
2023-01-15 17:00:00,36.07459,57.403473,932.55334,53.733673,39.61463,72.267235
2023-01-15 18:00:00,32.939583,57.23664,1198.7693,70.8682,29.329884,50.403587
2023-01-15 19:00:00,38.126034,62.911156,1255.3923,75.013275,33.516876,50.98378
2023-01-15 20:00:00,37.33135,68.105225,1476.4028,81.43805,41.739174,-2.8636646
2023-01-15 21:00:00,47.383545,62.891136,1873.4288,82.66597,38.5622,8.498604
2023-01-15 22:00:00,42.021713,62.209824,1802.1648,80.05793,38.29387,-13.718787
2023-01-15 23:00:00,40.923283,66.12513,1529.0342,71.61749,42.934444,-18.19908
2023-01-16 00:00:00,45.69925,59.518745,1371.1531,72.38306,38.97627,8.922432
2023-01-16 01:00:00,45.66668,70.457886,1569.6003,72.65407,41.607662,1.6077805
2023-01-16 02:00:00,49.361137,63.113823,1536.5795,70.377914,39.833584,-2.5037804
2023-01-16 03:00:00,55.056015,62.12671,1265.6086,67.091576,32.76079,6.797329
2023-01-16 04:00:00,54.339928,62.01387,1487.5575,63.011086,38.189934,18.385777
2023-01-16 05:00:00,43.206757,62.312614,1266.6519,57.75843,33.91779,12.624939
2023-01-16 06:00:00,47.438454,66.083176,1456.8774,70.40267,40.311718,3.8760529
2023-01-16 07:00:00,39.0118,60.782562,1275.3074,62.981773,43.940292,5.8948135
2023-01-16 08:00:00,48.065872,57.60235,1103.2667,43.276737,40.874218,28.928349
